郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,
928,東港,11低壓裝置電力　　　　　,814,"4,941","2,102,370",,
928,東港,12低壓需量電力　　　　　,98,"3,360","879,632",,
928,東港,13低壓電力小計　　　　　,**,"8,301","2,982,002",,
928,東港,14高壓電力　　　　　　　,26,"8,437","4,047,559",,
928,東港,15特高壓電力　　　　　　,＊,0,0,,
928,東港,16高＆特高壓電力小計　　,**,"8,437","4,047,559",,
928,東港,17電力小計　　　　　　　,**,"16,738","7,029,561",,
928,東港,18綜合＆電力小計　　　　,**,"24,225","8,896,310",,
928,東港,19電燈＆綜合＆電力小計　,**,"26,199","22,447,662",,
928,東港,20臨時電燈　　　　　　　,28,0,"12,939",,
928,東港,21臨時電力　　　　　　　,＊,40,"12,440",,
928,東港,22臨時用電小計　　　　　,**,40,"25,379",,
928,東港,23總計（含臨時用電）　　,**,"26,199","22,473,041",,
928,東港,24表燈合計　　　　　　　,**,"1,974","13,564,291",,
928,東港,25綜合＆電力合計　　　　,**,"24,225","8,908,750",,
929,琉球,1表燈非營業用　　　　,"4,969",2,"1,945,561",,
929,琉球,2表燈營業用　　　　　　,853,127,"1,093,484",,
929,琉球,3表燈小計　　　　　　　,**,129,"3,039,045",,
929,琉球,4低壓綜合裝置非營業用　,＊,0,0,,
929,琉球,5低壓綜合需量非營業用　,＊,340,"104,100",,
929,琉球,6低壓綜合非營業用電小計,**,340,"104,100",,
929,琉球,7低壓綜合裝置營業用　　,＊,0,0,,
929,琉球,8低壓綜合需量營業用　　,6,311,"206,044",,
929,琉球,9低壓綜合營業用電小計　,**,311,"206,044",,
929,琉球,10低壓綜合用電小計　　　,**,651,"310,144",,
929,琉球,11低壓裝置電力　　　　　,＊,45,"10,945",,
929,琉球,12低壓需量電力　　　　　,＊,245,"61,911",,
929,琉球,13低壓電力小計　　　　　,**,290,"72,856",,
929,琉球,14高壓電力　　　　　　　,＊,0,0,,
929,琉球,15特高壓電力　　　　　　,＊,0,0,,
929,琉球,16高＆特高壓電力小計　　,**,0,0,,
929,琉球,17電力小計　　　　　　　,**,290,"72,856",,
929,琉球,18綜合＆電力小計　　　　,**,941,"383,000",,
929,琉球,19電燈＆綜合＆電力小計　,**,"1,070","3,422,045",,
929,琉球,20臨時電燈　　　　　　　,6,0,"1,259",,
929,琉球,21臨時電力　　　　　　　,＊,0,0,,
929,琉球,22臨時用電小計　　　　　,**,0,"1,259",,
929,琉球,23總計（含臨時用電）　　,**,"1,070","3,423,304",,
929,琉球,24表燈合計　　　　　　　,**,129,"3,040,304",,
929,琉球,25綜合＆電力合計　　　　,**,941,"383,000",,
931,佳冬,1表燈非營業用　　　　,"13,655",5,"2,385,920",,
931,佳冬,2表燈營業用　　　　　　,424,188,"200,944",,
931,佳冬,3表燈小計　　　　　　　,**,193,"2,586,864",,
931,佳冬,4低壓綜合裝置非營業用　,＊,0,0,,
931,佳冬,5低壓綜合需量非營業用　,＊,167,"40,575",,
931,佳冬,6低壓綜合非營業用電小計,**,167,"40,575",,
931,佳冬,7低壓綜合裝置營業用　　,＊,0,0,,
931,佳冬,8低壓綜合需量營業用　　,9,281,"127,076",,
931,佳冬,9低壓綜合營業用電小計　,**,281,"127,076",,
931,佳冬,10低壓綜合用電小計　　　,**,448,"167,651",,
931,佳冬,11低壓裝置電力　　　　　,"2,019","13,293","7,737,372",,
931,佳冬,12低壓需量電力　　　　　,126,"1,663","477,059",,
931,佳冬,13低壓電力小計　　　　　,**,"14,956","8,214,431",,
931,佳冬,14高壓電力　　　　　　　,＊,"2,470","950,200",,
931,佳冬,15特高壓電力　　　　　　,＊,0,0,,
931,佳冬,16高＆特高壓電力小計　　,**,"2,470","950,200",,
931,佳冬,17電力小計　　　　　　　,**,"17,426","9,164,631",,
931,佳冬,18綜合＆電力小計　　　　,**,"17,874","9,332,282",,
931,佳冬,19電燈＆綜合＆電力小計　,**,"18,067","11,919,146",,
931,佳冬,20臨時電燈　　　　　　　,＊,0,0,,
931,佳冬,21臨時電力　　　　　　　,＊,99,"2,960",,
931,佳冬,22臨時用電小計　　　　　,**,99,"2,960",,
931,佳冬,23總計（含臨時用電）　　,**,"18,067","11,922,106",,
931,佳冬,24表燈合計　　　　　　　,**,193,"2,586,864",,
931,佳冬,25綜合＆電力合計　　　　,**,"17,874","9,335,242",,
932,新園,1表燈非營業用　　　　,"22,542",35,"6,851,364",,
932,新園,2表燈營業用　　　　　　,725,472,"799,030",,
932,新園,3表燈小計　　　　　　　,**,507,"7,650,394",,
932,新園,4低壓綜合裝置非營業用　,＊,0,0,,
932,新園,5低壓綜合需量非營業用　,＊,93,"42,880",,
932,新園,6低壓綜合非營業用電小計,**,93,"42,880",,
932,新園,7低壓綜合裝置營業用　　,＊,0,0,,
932,新園,8低壓綜合需量營業用　　,37,"1,516","454,987",,
932,新園,9低壓綜合營業用電小計　,**,"1,516","454,987",,
932,新園,10低壓綜合用電小計　　　,**,"1,609","497,867",,
932,新園,11低壓裝置電力　　　　　,"1,538","9,868","4,771,511",,
932,新園,12低壓需量電力　　　　　,99,"2,856","560,687",,
932,新園,13低壓電力小計　　　　　,**,"12,724","5,332,198",,
932,新園,14高壓電力　　　　　　　,32,"20,570","5,053,404",,
932,新園,15特高壓電力　　　　　　,＊,"3,800","1,850,400",,
932,新園,16高＆特高壓電力小計　　,**,"24,370","6,903,804",,
932,新園,17電力小計　　　　　　　,**,"37,094","12,236,002",,
932,新園,18綜合＆電力小計　　　　,**,"38,703","12,733,869",,
932,新園,19電燈＆綜合＆電力小計　,**,"39,210","20,384,263",,
932,新園,20臨時電燈　　　　　　　,＊,0,97,,
932,新園,21臨時電力　　　　　　　,＊,0,0,,
932,新園,22臨時用電小計　　　　　,**,0,97,,
932,新園,23總計（含臨時用電）　　,**,"39,210","20,384,360",,
932,新園,24表燈合計　　　　　　　,**,507,"7,650,491",,
932,新園,25綜合＆電力合計　　　　,**,"38,703","12,733,869",,
940,枋寮,1表燈非營業用　　　　,"16,632",7,"4,536,583",,
940,枋寮,2表燈營業用　　　　　　,873,602,"802,171",,
940,枋寮,3表燈小計　　　　　　　,**,609,"5,338,754",,
940,枋寮,4低壓綜合裝置非營業用　,＊,0,0,,
940,枋寮,5低壓綜合需量非營業用　,8,283,"51,679",,
940,枋寮,6低壓綜合非營業用電小計,**,283,"51,679",,
940,枋寮,7低壓綜合裝置營業用　　,＊,0,0,,
940,枋寮,8低壓綜合需量營業用　　,48,"1,742","511,836",,
940,枋寮,9低壓綜合營業用電小計　,**,"1,742","511,836",,
940,枋寮,10低壓綜合用電小計　　　,**,"2,025","563,515",,
940,枋寮,11低壓裝置電力　　　　　,"2,274","17,963","8,872,337",,
940,枋寮,12低壓需量電力　　　　　,297,"7,218","1,684,056",,
940,枋寮,13低壓電力小計　　　　　,**,"25,181","10,556,393",,
940,枋寮,14高壓電力　　　　　　　,64,"42,486","15,959,035",,
940,枋寮,15特高壓電力　　　　　　,＊,"12,400","4,382,400",,
940,枋寮,16高＆特高壓電力小計　　,**,"54,886","20,341,435",,
940,枋寮,17電力小計　　　　　　　,**,"80,067","30,897,828",,
940,枋寮,18綜合＆電力小計　　　　,**,"82,092","31,461,343",,
940,枋寮,19電燈＆綜合＆電力小計　,**,"82,701","36,800,097",,
940,枋寮,20臨時電燈　　　　　　　,＊,0,726,,
940,枋寮,21臨時電力　　　　　　　,＊,59,"7,349",,
940,枋寮,22臨時用電小計　　　　　,**,59,"8,075",,
940,枋寮,23總計（含臨時用電）　　,**,"82,701","36,808,172",,
940,枋寮,24表燈合計　　　　　　　,**,609,"5,339,480",,
940,枋寮,25綜合＆電力合計　　　　,**,"82,092","31,468,692",,
941,枋山,1表燈非營業用　　　　,"3,261",16,"1,447,556",,
941,枋山,2表燈營業用　　　　　　,153,497,"392,141",,
941,枋山,3表燈小計　　　　　　　,**,513,"1,839,697",,
941,枋山,4低壓綜合裝置非營業用　,＊,0,0,,
941,枋山,5低壓綜合需量非營業用　,7,156,"35,596",,
941,枋山,6低壓綜合非營業用電小計,**,156,"35,596",,
941,枋山,7低壓綜合裝置營業用　　,＊,0,0,,
941,枋山,8低壓綜合需量營業用　　,17,454,"170,925",,
941,枋山,9低壓綜合營業用電小計　,**,454,"170,925",,
941,枋山,10低壓綜合用電小計　　　,**,610,"206,521",,
941,枋山,11低壓裝置電力　　　　　,327,"2,152","676,242",,
941,枋山,12低壓需量電力　　　　　,41,534,"102,293",,
941,枋山,13低壓電力小計　　　　　,**,"2,686","778,535",,
941,枋山,14高壓電力　　　　　　　,＊,"2,310","729,380",,
941,枋山,15特高壓電力　　　　　　,＊,0,0,,
941,枋山,16高＆特高壓電力小計　　,**,"2,310","729,380",,
941,枋山,17電力小計　　　　　　　,**,"4,996","1,507,915",,
941,枋山,18綜合＆電力小計　　　　,**,"5,606","1,714,436",,
941,枋山,19電燈＆綜合＆電力小計　,**,"6,119","3,554,133",,
941,枋山,20臨時電燈　　　　　　　,＊,0,590,,
941,枋山,21臨時電力　　　　　　　,＊,0,0,,
941,枋山,22臨時用電小計　　　　　,**,0,590,,
941,枋山,23總計（含臨時用電）　　,**,"6,119","3,554,723",,
941,枋山,24表燈合計　　　　　　　,**,513,"1,840,287",,
941,枋山,25綜合＆電力合計　　　　,**,"5,606","1,714,436",,
942,春日,1表燈非營業用　　　　,"1,898",0,"937,862",,
942,春日,2表燈營業用　　　　　　,61,50,"78,341",,
942,春日,3表燈小計　　　　　　　,**,50,"1,016,203",,
942,春日,4低壓綜合裝置非營業用　,＊,0,0,,
942,春日,5低壓綜合需量非營業用　,＊,75,"18,697",,
942,春日,6低壓綜合非營業用電小計,**,75,"18,697",,
942,春日,7低壓綜合裝置營業用　　,＊,0,0,,
942,春日,8低壓綜合需量營業用　　,＊,8,"5,240",,
942,春日,9低壓綜合營業用電小計　,**,8,"5,240",,
942,春日,10低壓綜合用電小計　　　,**,83,"23,937",,
942,春日,11低壓裝置電力　　　　　,9,64,"13,579",,
942,春日,12低壓需量電力　　　　　,＊,95,"22,692",,
942,春日,13低壓電力小計　　　　　,**,159,"36,271",,
942,春日,14高壓電力　　　　　　　,＊,0,0,,
942,春日,15特高壓電力　　　　　　,＊,0,0,,
942,春日,16高＆特高壓電力小計　　,**,0,0,,
942,春日,17電力小計　　　　　　　,**,159,"36,271",,
942,春日,18綜合＆電力小計　　　　,**,242,"60,208",,
942,春日,19電燈＆綜合＆電力小計　,**,292,"1,076,411",,
942,春日,20臨時電燈　　　　　　　,＊,0,0,,
942,春日,21臨時電力　　　　　　　,＊,0,0,,
942,春日,22臨時用電小計　　　　　,**,0,0,,
942,春日,23總計（含臨時用電）　　,**,292,"1,076,411",,
942,春日,24表燈合計　　　　　　　,**,50,"1,016,203",,
942,春日,25綜合＆電力合計　　　　,**,242,"60,208",,
943,獅子,1表燈非營業用　　　　,"2,299",0,"1,108,858",,
943,獅子,2表燈營業用　　　　　　,66,96,"96,198",,
943,獅子,3表燈小計　　　　　　　,**,96,"1,205,056",,
943,獅子,4低壓綜合裝置非營業用　,＊,0,0,,
943,獅子,5低壓綜合需量非營業用　,＊,13,"9,040",,
943,獅子,6低壓綜合非營業用電小計,**,13,"9,040",,
943,獅子,7低壓綜合裝置營業用　　,＊,0,0,,
943,獅子,8低壓綜合需量營業用　　,＊,57,"5,720",,
943,獅子,9低壓綜合營業用電小計　,**,57,"5,720",,
943,獅子,10低壓綜合用電小計　　　,**,70,"14,760",,
943,獅子,11低壓裝置電力　　　　　,29,94,"13,188",,
943,獅子,12低壓需量電力　　　　　,＊,10,"2,584",,
943,獅子,13低壓電力小計　　　　　,**,104,"15,772",,
943,獅子,14高壓電力　　　　　　　,＊,800,"223,532",,
943,獅子,15特高壓電力　　　　　　,＊,0,0,,
943,獅子,16高＆特高壓電力小計　　,**,800,"223,532",,
943,獅子,17電力小計　　　　　　　,**,904,"239,304",,
943,獅子,18綜合＆電力小計　　　　,**,974,"254,064",,
943,獅子,19電燈＆綜合＆電力小計　,**,"1,070","1,459,120",,
943,獅子,20臨時電燈　　　　　　　,＊,0,0,,
943,獅子,21臨時電力　　　　　　　,＊,"1,960","1,092,820",,
943,獅子,22臨時用電小計　　　　　,**,"1,960","1,092,820",,
943,獅子,23總計（含臨時用電）　　,**,"1,070","2,551,940",,
943,獅子,24表燈合計　　　　　　　,**,96,"1,205,056",,
943,獅子,25綜合＆電力合計　　　　,**,974,"1,346,884",,
944,車城,1表燈非營業用　　　　,"6,800",156,"2,050,269",,
944,車城,2表燈營業用　　　　　　,317,849,"634,313",,
944,車城,3表燈小計　　　　　　　,**,"1,005","2,684,582",,
944,車城,4低壓綜合裝置非營業用　,＊,0,0,,
944,車城,5低壓綜合需量非營業用　,6,389,"57,203",,
944,車城,6低壓綜合非營業用電小計,**,389,"57,203",,
944,車城,7低壓綜合裝置營業用　　,＊,0,0,,
944,車城,8低壓綜合需量營業用　　,17,812,"227,468",,
944,車城,9低壓綜合營業用電小計　,**,812,"227,468",,
944,車城,10低壓綜合用電小計　　　,**,"1,201","284,671",,
944,車城,11低壓裝置電力　　　　　,199,"1,222","302,964",,
944,車城,12低壓需量電力　　　　　,27,406,"169,288",,
944,車城,13低壓電力小計　　　　　,**,"1,628","472,252",,
944,車城,14高壓電力　　　　　　　,9,"2,662","1,176,640",,
944,車城,15特高壓電力　　　　　　,＊,"5,750","2,892,000",,
944,車城,16高＆特高壓電力小計　　,**,"8,412","4,068,640",,
944,車城,17電力小計　　　　　　　,**,"10,040","4,540,892",,
944,車城,18綜合＆電力小計　　　　,**,"11,241","4,825,563",,
944,車城,19電燈＆綜合＆電力小計　,**,"12,246","7,510,145",,
944,車城,20臨時電燈　　　　　　　,＊,0,1,,
944,車城,21臨時電力　　　　　　　,＊,12,320,,
944,車城,22臨時用電小計　　　　　,**,12,321,,
944,車城,23總計（含臨時用電）　　,**,"12,246","7,510,466",,
944,車城,24表燈合計　　　　　　　,**,"1,005","2,684,583",,
944,車城,25綜合＆電力合計　　　　,**,"11,241","4,825,883",,
945,牡丹,1表燈非營業用　　　　,"2,675",0,0,,
945,牡丹,2表燈營業用　　　　　　,58,82,"39,907",,
945,牡丹,3表燈小計　　　　　　　,**,82,"39,907",,
945,牡丹,4低壓綜合裝置非營業用　,＊,0,0,,
945,牡丹,5低壓綜合需量非營業用　,＊,36,"7,920",,
945,牡丹,6低壓綜合非營業用電小計,**,36,"7,920",,
945,牡丹,7低壓綜合裝置營業用　　,＊,0,0,,
945,牡丹,8低壓綜合需量營業用　　,＊,197,"93,298",,
945,牡丹,9低壓綜合營業用電小計　,**,197,"93,298",,
945,牡丹,10低壓綜合用電小計　　　,**,233,"101,218",,
945,牡丹,11低壓裝置電力　　　　　,13,65,"35,474",,
945,牡丹,12低壓需量電力　　　　　,15,154,"33,058",,
945,牡丹,13低壓電力小計　　　　　,**,219,"68,532",,
945,牡丹,14高壓電力　　　　　　　,＊,610,"192,072",,
945,牡丹,15特高壓電力　　　　　　,＊,0,0,,
945,牡丹,16高＆特高壓電力小計　　,**,610,"192,072",,
945,牡丹,17電力小計　　　　　　　,**,829,"260,604",,
945,牡丹,18綜合＆電力小計　　　　,**,"1,062","361,822",,
945,牡丹,19電燈＆綜合＆電力小計　,**,"1,144","401,729",,
945,牡丹,20臨時電燈　　　　　　　,＊,0,0,,
945,牡丹,21臨時電力　　　　　　　,＊,0,0,,
945,牡丹,22臨時用電小計　　　　　,**,0,0,,
945,牡丹,23總計（含臨時用電）　　,**,"1,144","401,729",,
945,牡丹,24表燈合計　　　　　　　,**,82,"39,907",,
945,牡丹,25綜合＆電力合計　　　　,**,"1,062","361,822",,
946,恆春,1表燈非營業用　　　　,"21,438",322,"9,306,590",,
946,恆春,2表燈營業用　　　　　　,"3,362","2,475","5,172,268",,
946,恆春,3表燈小計　　　　　　　,**,"2,797","14,478,858",,
946,恆春,4低壓綜合裝置非營業用　,＊,0,0,,
946,恆春,5低壓綜合需量非營業用　,42,"2,425","659,329",,
946,恆春,6低壓綜合非營業用電小計,**,"2,425","659,329",,
946,恆春,7低壓綜合裝置營業用　　,＊,0,0,,
946,恆春,8低壓綜合需量營業用　　,106,"6,831","2,225,281",,
946,恆春,9低壓綜合營業用電小計　,**,"6,831","2,225,281",,
